name,online_order,book_table,rate,votes,approx_cost(for two people),listed_in(type),city,year
Restaurant_732,No,Yes,4.4,4926,2354,Quick Bites,Mumbai,2018
Restaurant_733,Yes,No,3.6,1431,780,Fine Dining,Hyderabad,2025
Restaurant_734,Yes,Yes,3.9,4788,3053,Buffet,Bangalore,2019
Restaurant_735,No,No,4.3,3922,2436,Quick Bites,Pune,2020
Restaurant_736,Yes,Yes,3.9,265,4376,Buffet,Kolkata,2021
Restaurant_737,No,Yes,3.6,2837,2355,Quick Bites,Kolkata,2022
Restaurant_738,No,No,4.2,847,1544,Fine Dining,Bangalore,2022
Restaurant_739,Yes,No,4.2,2972,545,Casual Dining,Kolkata,2021
Restaurant_740,Yes,No,3.9,2292,2086,Fine Dining,Mumbai,2024
Restaurant_741,No,No,3.1,562,754,Casual Dining,Mumbai,2023
Restaurant_742,Yes,Yes,3.2,190,3970,Casual Dining,Bangalore,2019
Restaurant_743,No,Yes,4.9,4262,4597,Buffet,Pune,2022
Restaurant_744,No,Yes,2.3,1487,399,Fine Dining,Chennai,2020
Restaurant_745,No,No,2.8,580,3140,Quick Bites,Delhi,2019
Restaurant_746,Yes,Yes,3.5,4962,3690,Fine Dining,Chennai,2020
Restaurant_747,No,No,4.5,1737,506,Buffet,Kolkata,2024
Restaurant_748,No,No,2.5,601,3275,Casual Dining,Delhi,2018
Restaurant_749,No,Yes,2.8,4526,1856,Buffet,Bangalore,2019
Restaurant_750,No,No,2.2,2270,2892,Café,Bangalore,2025
Restaurant_751,No,Yes,4.1,2957,1964,Café,Pune,2022
Restaurant_752,No,No,2.7,357,475,Quick Bites,Delhi,2019
Restaurant_753,No,Yes,3.2,175,3561,Buffet,Mumbai,2019
Restaurant_754,No,No,3.3,4453,1601,Quick Bites,Delhi,2019
Restaurant_755,No,Yes,4.7,2906,4933,Quick Bites,Kolkata,2023
Restaurant_756,No,Yes,3.2,4503,1975,Café,Mumbai,2019
Restaurant_757,No,No,2.4,592,3581,Quick Bites,Hyderabad,2020
Restaurant_758,Yes,No,3.6,3516,4250,Café,Hyderabad,2018
Restaurant_759,No,Yes,4.9,4413,3660,Casual Dining,Hyderabad,2024
Restaurant_760,No,No,3.8,3048,2080,Buffet,Bangalore,2021
Restaurant_761,No,No,5.0,2855,4035,Quick Bites,Delhi,2019
Restaurant_762,Yes,No,4.5,2776,4478,Café,Hyderabad,2022
Restaurant_763,No,Yes,2.1,4204,2044,Fine Dining,Chennai,2019
Restaurant_764,Yes,Yes,4.0,1275,3577,Quick Bites,Pune,2022
Restaurant_765,No,No,2.9,4263,271,Casual Dining,Chennai,2020
Restaurant_766,No,No,3.7,4659,1876,Casual Dining,Hyderabad,2022
Restaurant_767,Yes,Yes,2.8,4756,1495,Fine Dining,Pune,2025
Restaurant_768,No,No,3.0,2977,1243,Café,Kolkata,2021
Restaurant_769,Yes,Yes,4.8,2284,2825,Quick Bites,Chennai,2018
Restaurant_770,Yes,No,2.6,2480,3242,Café,Delhi,2022
Restaurant_771,No,No,4.6,2300,1014,Casual Dining,Delhi,2022
Restaurant_772,No,No,2.1,2587,2394,Café,Chennai,2018
Restaurant_773,No,Yes,2.3,3670,3700,Casual Dining,Hyderabad,2021
Restaurant_774,No,Yes,4.6,1078,509,Café,Delhi,2019
Restaurant_775,Yes,Yes,3.9,2746,2261,Fine Dining,Kolkata,2022
Restaurant_776,Yes,Yes,4.2,4839,4427,Buffet,Mumbai,2018
Restaurant_777,No,No,2.6,1960,2077,Fine Dining,Hyderabad,2025
Restaurant_778,Yes,No,3.6,101,3002,Fine Dining,Kolkata,2025
Restaurant_779,Yes,Yes,4.2,3103,2686,Buffet,Pune,2020
Restaurant_780,No,No,3.9,2229,3945,Buffet,Kolkata,2018
Restaurant_781,Yes,No,3.4,1397,994,Quick Bites,Hyderabad,2020
Restaurant_782,Yes,Yes,4.9,4284,4214,Quick Bites,Pune,2025
Restaurant_783,No,No,4.0,2295,4553,Fine Dining,Hyderabad,2021
Restaurant_784,Yes,No,4.7,3216,3607,Fine Dining,Delhi,2019
Restaurant_785,No,Yes,4.2,2934,2656,Casual Dining,Mumbai,2018
Restaurant_786,Yes,No,4.2,289,2051,Casual Dining,Hyderabad,2024
Restaurant_787,No,No,2.2,1628,1174,Quick Bites,Hyderabad,2025
Restaurant_788,Yes,No,3.1,2797,1247,Quick Bites,Delhi,2025
Restaurant_789,Yes,Yes,4.6,380,4566,Casual Dining,Bangalore,2024
Restaurant_790,No,Yes,2.7,3193,4437,Casual Dining,Delhi,2023
Restaurant_791,No,No,2.3,3844,3989,Café,Pune,2025
Restaurant_792,No,No,3.0,1713,3221,Café,Delhi,2022
Restaurant_793,No,No,2.7,2278,4569,Casual Dining,Delhi,2021
Restaurant_794,Yes,Yes,4.8,313,4229,Café,Mumbai,2018
Restaurant_795,Yes,Yes,4.6,3784,664,Buffet,Delhi,2024
Restaurant_796,Yes,Yes,3.5,1358,487,Quick Bites,Hyderabad,2022
Restaurant_797,No,No,2.2,2432,3395,Quick Bites,Mumbai,2024
Restaurant_798,Yes,No,4.1,3638,1075,Casual Dining,Chennai,2018
Restaurant_799,Yes,No,3.9,2438,2192,Fine Dining,Bangalore,2020
Restaurant_800,No,No,4.9,3043,3125,Casual Dining,Mumbai,2018
Restaurant_801,No,No,3.7,678,1320,Café,Pune,2023
Restaurant_802,Yes,Yes,3.0,509,646,Fine Dining,Chennai,2018
Restaurant_803,No,No,3.6,1424,3032,Café,Mumbai,2018
Restaurant_804,Yes,No,4.9,539,3768,Buffet,Mumbai,2023
Restaurant_805,Yes,No,4.1,3631,3096,Café,Bangalore,2021
Restaurant_806,No,Yes,4.0,3466,921,Buffet,Hyderabad,2025
Restaurant_807,Yes,No,2.7,764,2363,Buffet,Pune,2018
Restaurant_808,No,Yes,4.2,2357,2782,Café,Kolkata,2023
Restaurant_809,No,Yes,4.3,4920,1551,Café,Kolkata,2022
Restaurant_810,Yes,Yes,3.0,736,4180,Buffet,Mumbai,2020
Restaurant_811,Yes,Yes,3.5,4836,4702,Fine Dining,Delhi,2020
Restaurant_812,Yes,Yes,2.9,4933,3584,Buffet,Pune,2018
Restaurant_813,No,No,2.8,2659,1925,Quick Bites,Chennai,2021
Restaurant_814,Yes,No,2.1,2056,893,Buffet,Delhi,2021
Restaurant_815,No,Yes,2.9,2825,3613,Fine Dining,Delhi,2022
Restaurant_816,No,Yes,3.7,884,694,Quick Bites,Pune,2018
Restaurant_817,Yes,Yes,2.0,3289,1147,Casual Dining,Hyderabad,2020
Restaurant_818,No,No,2.8,2994,222,Casual Dining,Mumbai,2021
Restaurant_819,Yes,No,4.6,2188,1328,Fine Dining,Mumbai,2018
Restaurant_820,Yes,Yes,3.8,3817,757,Buffet,Mumbai,2024
Restaurant_821,Yes,No,3.8,617,1816,Café,Mumbai,2021
Restaurant_822,Yes,No,3.2,644,3930,Fine Dining,Kolkata,2023
Restaurant_823,Yes,Yes,4.0,4589,1856,Quick Bites,Mumbai,2024
Restaurant_824,Yes,Yes,2.6,2737,4373,Quick Bites,Kolkata,2025
Restaurant_825,Yes,No,4.5,1084,1006,Casual Dining,Kolkata,2021
Restaurant_826,No,No,2.4,1924,3512,Quick Bites,Hyderabad,2020
Restaurant_827,Yes,No,4.0,598,653,Fine Dining,Mumbai,2019
Restaurant_828,No,Yes,3.0,3241,3175,Quick Bites,Bangalore,2024
Restaurant_829,No,Yes,4.2,2314,2524,Fine Dining,Chennai,2025
Restaurant_830,No,Yes,3.6,3848,1647,Café,Delhi,2022
Restaurant_831,Yes,No,3.4,1983,2761,Casual Dining,Kolkata,2022
Restaurant_832,No,No,2.5,2065,2711,Quick Bites,Pune,2020
Restaurant_833,No,Yes,3.9,3490,3071,Fine Dining,Pune,2021
Restaurant_834,Yes,No,4.9,2089,562,Buffet,Chennai,2018
Restaurant_835,Yes,Yes,4.5,3062,3654,Casual Dining,Pune,2021
Restaurant_836,No,No,2.2,4492,2998,Café,Bangalore,2020
Restaurant_837,Yes,Yes,3.1,1261,4820,Fine Dining,Pune,2022
Restaurant_838,Yes,No,4.8,3805,3653,Café,Delhi,2021
Restaurant_839,Yes,No,3.5,3832,3455,Café,Delhi,2022
Restaurant_840,Yes,Yes,4.0,4312,1417,Quick Bites,Kolkata,2024
Restaurant_841,No,Yes,4.7,3399,1685,Quick Bites,Mumbai,2025
Restaurant_842,Yes,Yes,4.6,1790,2303,Fine Dining,Hyderabad,2018
Restaurant_843,Yes,Yes,3.5,2614,2736,Buffet,Bangalore,2024
Restaurant_844,Yes,Yes,3.3,3698,2055,Fine Dining,Kolkata,2022
Restaurant_845,No,No,3.0,4898,1407,Buffet,Bangalore,2022
Restaurant_846,No,Yes,4.2,1734,1648,Café,Mumbai,2019
Restaurant_847,Yes,Yes,2.9,2794,1707,Casual Dining,Pune,2019
Restaurant_848,Yes,Yes,2.7,3729,1203,Fine Dining,Pune,2024
Restaurant_849,No,Yes,3.1,1687,1125,Fine Dining,Hyderabad,2023
Restaurant_850,Yes,Yes,2.5,458,283,Buffet,Mumbai,2024
Restaurant_851,Yes,No,4.1,4697,3942,Café,Kolkata,2019
Restaurant_852,No,Yes,3.8,91,4127,Café,Hyderabad,2022
Restaurant_853,Yes,Yes,3.4,1416,1742,Buffet,Mumbai,2020
Restaurant_854,Yes,Yes,3.2,1490,1185,Café,Chennai,2024
Restaurant_855,No,No,4.7,1089,4431,Quick Bites,Delhi,2022
Restaurant_856,No,No,2.1,3608,1108,Casual Dining,Hyderabad,2020
Restaurant_857,Yes,Yes,4.3,4524,3108,Fine Dining,Hyderabad,2020
Restaurant_858,No,Yes,4.7,4193,4885,Casual Dining,Kolkata,2019
Restaurant_859,Yes,No,3.3,3690,2937,Fine Dining,Bangalore,2024
Restaurant_860,Yes,No,3.7,2713,2786,Quick Bites,Chennai,2021
Restaurant_861,Yes,No,4.8,4320,1343,Café,Kolkata,2018
Restaurant_862,No,Yes,2.6,3766,1531,Buffet,Mumbai,2019
Restaurant_863,No,Yes,3.6,1768,3548,Quick Bites,Mumbai,2019
Restaurant_864,Yes,No,3.4,2609,1753,Casual Dining,Mumbai,2021
Restaurant_865,Yes,Yes,2.8,2560,2542,Buffet,Mumbai,2018
Restaurant_866,No,No,4.5,3863,2006,Café,Bangalore,2022
Restaurant_867,No,No,4.7,2756,2300,Quick Bites,Chennai,2023
Restaurant_868,No,No,4.3,2302,1005,Buffet,Pune,2024
Restaurant_869,Yes,Yes,2.6,1511,4347,Quick Bites,Delhi,2023
Restaurant_870,No,No,2.3,4414,2975,Quick Bites,Bangalore,2022
Restaurant_871,No,No,3.8,240,271,Café,Bangalore,2025
Restaurant_872,Yes,Yes,2.2,4260,227,Fine Dining,Pune,2019
Restaurant_873,Yes,No,4.0,1208,668,Buffet,Pune,2018
Restaurant_874,Yes,Yes,3.6,124,4183,Café,Delhi,2019
Restaurant_875,No,No,4.0,1423,963,Quick Bites,Delhi,2020
Restaurant_876,Yes,Yes,3.8,4416,1624,Café,Pune,2019
Restaurant_877,Yes,No,3.3,1002,2448,Fine Dining,Mumbai,2019
Restaurant_878,Yes,No,2.6,2357,4032,Buffet,Bangalore,2022
Restaurant_879,Yes,No,2.9,1051,4260,Fine Dining,Kolkata,2022
Restaurant_880,No,No,3.6,21,4270,Casual Dining,Delhi,2022
Restaurant_881,Yes,No,4.0,3686,1875,Buffet,Delhi,2023
Restaurant_882,No,Yes,4.3,4835,759,Fine Dining,Pune,2020
Restaurant_883,No,Yes,4.3,3075,4674,Quick Bites,Chennai,2025
Restaurant_884,No,No,4.9,2046,4031,Buffet,Kolkata,2025
Restaurant_885,Yes,No,2.9,3056,2118,Buffet,Kolkata,2022
Restaurant_886,No,No,2.2,2360,278,Café,Delhi,2018
Restaurant_887,Yes,Yes,3.0,550,3847,Quick Bites,Mumbai,2023
Restaurant_888,Yes,Yes,4.2,2870,1231,Casual Dining,Chennai,2021
Restaurant_889,Yes,No,3.3,86,2272,Fine Dining,Kolkata,2018
Restaurant_890,No,Yes,4.5,3077,4745,Café,Delhi,2024
Restaurant_891,Yes,No,3.6,33,1684,Fine Dining,Kolkata,2024
Restaurant_892,Yes,No,4.8,685,2445,Casual Dining,Hyderabad,2018
Restaurant_893,Yes,No,4.8,2404,1750,Casual Dining,Chennai,2022
Restaurant_894,No,Yes,2.2,4277,4985,Buffet,Chennai,2021
Restaurant_895,No,No,3.4,3408,4882,Casual Dining,Hyderabad,2021
Restaurant_896,No,No,3.8,2769,2029,Fine Dining,Bangalore,2023
Restaurant_897,Yes,No,2.8,498,3951,Quick Bites,Hyderabad,2021
Restaurant_898,No,Yes,3.2,1495,4922,Quick Bites,Pune,2024
Restaurant_899,Yes,Yes,4.0,3669,2231,Buffet,Pune,2020
Restaurant_900,Yes,Yes,2.7,3245,4659,Fine Dining,Delhi,2022
Restaurant_901,No,No,3.8,2429,4056,Fine Dining,Chennai,2021
Restaurant_902,Yes,Yes,4.1,3505,2382,Casual Dining,Bangalore,2023
Restaurant_903,No,No,2.3,766,4669,Fine Dining,Bangalore,2024
Restaurant_904,Yes,Yes,3.5,2534,2294,Café,Kolkata,2020
Restaurant_905,No,No,2.8,4260,4103,Casual Dining,Kolkata,2019
Restaurant_906,Yes,Yes,4.2,266,3232,Café,Hyderabad,2019
Restaurant_907,Yes,No,2.6,1789,1748,Buffet,Bangalore,2020
Restaurant_908,Yes,Yes,4.7,4779,567,Quick Bites,Hyderabad,2024
Restaurant_909,Yes,Yes,3.3,2125,264,Buffet,Hyderabad,2023
Restaurant_910,Yes,Yes,2.6,3358,3499,Quick Bites,Kolkata,2020
Restaurant_911,No,No,3.3,4778,2235,Buffet,Chennai,2022
Restaurant_912,Yes,Yes,3.2,1482,3063,Fine Dining,Hyderabad,2022
Restaurant_913,No,Yes,3.3,268,2076,Café,Mumbai,2019
Restaurant_914,No,Yes,3.8,4085,2428,Quick Bites,Chennai,2021
Restaurant_915,No,Yes,3.6,316,796,Casual Dining,Bangalore,2023
Restaurant_916,Yes,No,2.4,1128,3806,Café,Bangalore,2019
Restaurant_917,Yes,Yes,2.2,3027,2874,Casual Dining,Hyderabad,2021
Restaurant_918,Yes,No,4.2,4351,4089,Café,Chennai,2021
Restaurant_919,No,No,3.7,2790,3706,Café,Kolkata,2025
Restaurant_920,Yes,No,3.1,1668,2034,Buffet,Kolkata,2022
Restaurant_921,Yes,No,4.4,196,1595,Quick Bites,Pune,2024
Restaurant_922,No,Yes,3.2,1807,1786,Quick Bites,Bangalore,2018
Restaurant_923,No,No,4.4,934,311,Café,Delhi,2024
Restaurant_924,No,No,2.9,794,652,Fine Dining,Pune,2018
Restaurant_925,No,No,2.2,3454,3003,Fine Dining,Kolkata,2020
Restaurant_926,No,No,4.8,3206,2831,Casual Dining,Chennai,2022
Restaurant_927,No,Yes,3.2,1370,2386,Casual Dining,Kolkata,2021
Restaurant_928,Yes,Yes,4.4,350,4548,Buffet,Chennai,2023
Restaurant_929,No,No,2.8,572,2204,Café,Pune,2018
Restaurant_930,Yes,No,3.9,4756,1659,Casual Dining,Bangalore,2024
Restaurant_931,Yes,No,4.6,3009,2142,Casual Dining,Kolkata,2021
Restaurant_932,Yes,Yes,2.1,1203,3693,Café,Hyderabad,2018
Restaurant_933,No,Yes,4.5,3120,2057,Buffet,Chennai,2018
Restaurant_934,Yes,Yes,3.7,78,261,Casual Dining,Bangalore,2025
Restaurant_935,No,Yes,3.8,2438,1694,Buffet,Delhi,2018
Restaurant_936,No,Yes,3.6,3608,1380,Quick Bites,Chennai,2023
Restaurant_937,Yes,No,4.6,2382,2988,Buffet,Pune,2022
Restaurant_938,No,Yes,2.1,4566,2075,Fine Dining,Delhi,2023
Restaurant_939,Yes,Yes,2.8,853,2408,Fine Dining,Delhi,2019
Restaurant_940,Yes,No,4.6,583,4836,Buffet,Mumbai,2021
Restaurant_941,No,Yes,4.3,4224,4921,Fine Dining,Kolkata,2022
Restaurant_942,Yes,Yes,2.1,2606,305,Quick Bites,Chennai,2025
Restaurant_943,Yes,Yes,3.6,4751,1354,Café,Delhi,2022
Restaurant_944,Yes,No,3.6,1488,3628,Fine Dining,Mumbai,2022
Restaurant_945,No,Yes,3.2,2083,4287,Fine Dining,Pune,2024
Restaurant_946,Yes,No,2.9,1523,1908,Buffet,Bangalore,2022
Restaurant_947,No,No,4.0,978,3023,Quick Bites,Hyderabad,2025
Restaurant_948,No,Yes,2.6,2206,4125,Café,Hyderabad,2023
Restaurant_949,Yes,Yes,4.4,1521,2108,Buffet,Chennai,2022
Restaurant_950,Yes,Yes,4.4,664,2249,Buffet,Delhi,2020
Restaurant_951,No,Yes,3.2,3002,4664,Quick Bites,Hyderabad,2021
Restaurant_952,No,No,2.9,4660,1474,Café,Kolkata,2022
Restaurant_953,Yes,Yes,2.9,4530,1145,Quick Bites,Hyderabad,2021
Restaurant_954,Yes,No,3.4,302,4104,Café,Hyderabad,2020
Restaurant_955,No,No,4.2,2611,2427,Quick Bites,Hyderabad,2020
Restaurant_956,No,No,3.1,4536,3996,Buffet,Mumbai,2021
Restaurant_957,No,No,3.8,4422,492,Buffet,Delhi,2018
Restaurant_958,No,No,3.1,4503,4879,Casual Dining,Kolkata,2019
Restaurant_959,No,Yes,2.9,1598,2422,Fine Dining,Delhi,2024
Restaurant_960,Yes,No,2.1,605,4173,Quick Bites,Chennai,2018
Restaurant_961,No,No,2.0,2603,2691,Casual Dining,Chennai,2018
Restaurant_962,No,Yes,2.7,2133,2675,Fine Dining,Chennai,2023
Restaurant_963,Yes,Yes,3.2,1953,3929,Quick Bites,Pune,2024
Restaurant_964,Yes,No,4.6,925,627,Café,Hyderabad,2024
Restaurant_965,No,No,4.4,3879,3172,Fine Dining,Pune,2018
Restaurant_966,No,Yes,2.8,2804,306,Buffet,Mumbai,2022
Restaurant_967,Yes,No,2.7,3088,3819,Casual Dining,Chennai,2023
Restaurant_968,No,Yes,2.7,985,4954,Fine Dining,Kolkata,2023
Restaurant_969,No,Yes,3.0,1085,3533,Fine Dining,Delhi,2020
Restaurant_970,Yes,No,3.5,2999,4192,Buffet,Hyderabad,2025
Restaurant_971,No,Yes,3.3,3477,1425,Quick Bites,Bangalore,2024
Restaurant_972,Yes,No,2.7,1461,4204,Café,Kolkata,2018
Restaurant_973,Yes,No,2.4,3833,4450,Buffet,Hyderabad,2020
Restaurant_974,Yes,No,2.0,3942,3568,Café,Pune,2021
Restaurant_975,Yes,Yes,2.5,2038,1095,Quick Bites,Pune,2019
Restaurant_976,No,No,4.1,372,4105,Fine Dining,Kolkata,2025
Restaurant_977,Yes,Yes,2.7,2439,1820,Café,Pune,2025
Restaurant_978,No,No,3.4,3642,4063,Casual Dining,Chennai,2025
Restaurant_979,No,No,3.8,2328,2492,Casual Dining,Mumbai,2023
Restaurant_980,No,Yes,4.7,3095,1585,Buffet,Delhi,2021
Restaurant_981,No,No,4.7,2355,4099,Quick Bites,Mumbai,2025
Restaurant_982,No,No,4.2,3608,3792,Buffet,Hyderabad,2021
Restaurant_983,Yes,Yes,2.1,4339,2633,Buffet,Delhi,2022
Restaurant_984,Yes,Yes,3.7,1741,3006,Buffet,Delhi,2025
Restaurant_985,Yes,Yes,4.4,36,3583,Casual Dining,Mumbai,2019
Restaurant_986,Yes,No,2.1,102,1501,Casual Dining,Kolkata,2021
Restaurant_987,No,Yes,3.6,2674,958,Buffet,Delhi,2021
Restaurant_988,Yes,Yes,4.6,318,946,Casual Dining,Mumbai,2019
Restaurant_989,No,No,3.4,61,792,Quick Bites,Delhi,2025
Restaurant_990,No,Yes,2.0,328,3086,Buffet,Bangalore,2019
Restaurant_991,Yes,No,2.0,2002,4311,Casual Dining,Kolkata,2021
Restaurant_992,Yes,No,3.2,4286,1268,Café,Chennai,2019
Restaurant_993,Yes,Yes,2.5,3901,3507,Buffet,Delhi,2021
Restaurant_994,Yes,No,4.0,4752,902,Buffet,Bangalore,2021
Restaurant_995,No,Yes,4.1,3966,4908,Quick Bites,Chennai,2022
Restaurant_996,No,Yes,2.5,2702,304,Fine Dining,Chennai,2018
Restaurant_997,Yes,Yes,4.7,3028,1697,Fine Dining,Hyderabad,2021
Restaurant_998,No,Yes,3.3,2034,4033,Quick Bites,Delhi,2025
Restaurant_999,No,No,2.4,4441,595,Quick Bites,Mumbai,2020
Restaurant_1000,No,No,4.3,1535,3717,Quick Bites,Delhi,2023
Restaurant_1001,Yes,Yes,4.4,1288,2853,Fine Dining,Bangalore,2024
Restaurant_1002,No,Yes,3.9,523,3491,Quick Bites,Chennai,2018
Restaurant_1003,Yes,No,4.6,4347,2210,Casual Dining,Delhi,2018
Restaurant_1004,Yes,Yes,4.2,1743,4081,Buffet,Mumbai,2018
Restaurant_1005,No,No,4.6,3380,2188,Buffet,Hyderabad,2022
Restaurant_1006,No,Yes,3.3,3931,4737,Café,Delhi,2021
Restaurant_1007,Yes,No,4.2,2510,1868,Café,Kolkata,2022
Restaurant_1008,No,No,5.0,3474,4962,Buffet,Hyderabad,2021
Restaurant_1009,No,No,4.2,2269,1251,Casual Dining,Mumbai,2025
Restaurant_1010,Yes,Yes,2.3,4773,3041,Fine Dining,Bangalore,2022
Restaurant_1011,Yes,Yes,3.6,4699,4923,Fine Dining,Chennai,2022
Restaurant_1012,Yes,Yes,3.8,2669,3784,Casual Dining,Delhi,2023
Restaurant_1013,Yes,Yes,2.5,265,547,Fine Dining,Mumbai,2020
Restaurant_1014,No,Yes,4.9,1512,1463,Quick Bites,Hyderabad,2022
Restaurant_1015,No,No,2.5,4666,4865,Buffet,Kolkata,2023
Restaurant_1016,Yes,No,2.5,2120,2942,Buffet,Mumbai,2019
Restaurant_1017,Yes,No,4.7,416,2273,Casual Dining,Pune,2020
Restaurant_1018,Yes,No,3.4,2859,3348,Fine Dining,Kolkata,2025
Restaurant_1019,No,No,2.2,3186,1551,Café,Hyderabad,2022
Restaurant_1020,Yes,No,3.8,1870,3021,Café,Bangalore,2024
Restaurant_1021,No,No,3.8,4364,4027,Fine Dining,Chennai,2018
Restaurant_1022,Yes,Yes,2.2,732,869,Café,Hyderabad,2019
Restaurant_1023,Yes,No,4.9,1292,2846,Casual Dining,Bangalore,2019
Restaurant_1024,Yes,Yes,3.6,623,466,Casual Dining,Delhi,2025
Restaurant_1025,No,No,3.7,3341,1638,Fine Dining,Mumbai,2023
Restaurant_1026,No,No,3.6,3126,2893,Café,Pune,2019
Restaurant_1027,No,Yes,3.8,1988,1222,Casual Dining,Kolkata,2020
Restaurant_1028,Yes,No,2.8,822,2237,Casual Dining,Kolkata,2022
Restaurant_1029,No,Yes,2.9,1796,764,Quick Bites,Mumbai,2022
Restaurant_1030,No,No,3.5,340,1259,Quick Bites,Pune,2024
Restaurant_1031,Yes,Yes,4.4,2222,1624,Casual Dining,Mumbai,2025
Restaurant_1032,Yes,No,2.1,1226,4323,Fine Dining,Delhi,2018
Restaurant_1033,No,Yes,3.8,4492,419,Buffet,Bangalore,2023
Restaurant_1034,No,Yes,4.4,3347,605,Buffet,Hyderabad,2018
Restaurant_1035,No,No,2.5,2385,1837,Casual Dining,Kolkata,2019
Restaurant_1036,No,No,2.0,1250,2518,Casual Dining,Delhi,2025
Restaurant_1037,Yes,Yes,2.9,329,1959,Casual Dining,Bangalore,2024
Restaurant_1038,Yes,No,3.8,4504,1874,Fine Dining,Delhi,2018
Restaurant_1039,Yes,Yes,2.4,1924,991,Quick Bites,Pune,2020
Restaurant_1040,No,No,3.3,4210,3782,Casual Dining,Kolkata,2022
Restaurant_1041,No,Yes,3.7,4801,1509,Casual Dining,Hyderabad,2019
Restaurant_1042,Yes,No,3.8,339,4033,Café,Mumbai,2024
Restaurant_1043,Yes,Yes,2.8,669,4612,Fine Dining,Mumbai,2018
Restaurant_1044,No,No,3.2,3698,1530,Casual Dining,Bangalore,2023
Restaurant_1045,No,Yes,4.3,3128,4646,Café,Hyderabad,2020
Restaurant_1046,Yes,Yes,4.8,4926,710,Buffet,Chennai,2020
Restaurant_1047,Yes,No,4.6,1982,2772,Casual Dining,Pune,2018
Restaurant_1048,Yes,No,3.7,1803,4129,Casual Dining,Bangalore,2022
Restaurant_1049,No,Yes,3.2,3228,691,Café,Chennai,2018
Restaurant_1050,No,Yes,3.0,4567,1817,Fine Dining,Delhi,2019
Restaurant_1051,No,Yes,2.4,2543,2256,Casual Dining,Pune,2018
Restaurant_1052,No,Yes,2.3,2467,1720,Buffet,Delhi,2020
Restaurant_1053,No,No,4.1,3110,1783,Casual Dining,Hyderabad,2024
Restaurant_1054,No,Yes,2.8,4376,1775,Buffet,Kolkata,2018
Restaurant_1055,Yes,Yes,2.8,2743,4146,Quick Bites,Pune,2022
Restaurant_1056,Yes,Yes,5.0,4490,1961,Quick Bites,Chennai,2025
Restaurant_1057,No,No,2.6,4165,2191,Buffet,Kolkata,2024
Restaurant_1058,Yes,Yes,2.4,229,3379,Fine Dining,Mumbai,2023
Restaurant_1059,No,No,2.3,2828,3526,Casual Dining,Chennai,2021
Restaurant_1060,Yes,No,3.7,1916,1246,Casual Dining,Bangalore,2018
Restaurant_1061,No,No,3.9,2621,3092,Quick Bites,Mumbai,2022
Restaurant_1062,Yes,No,3.1,2603,2813,Buffet,Mumbai,2024
Restaurant_1063,Yes,No,3.6,105,4092,Casual Dining,Bangalore,2022
Restaurant_1064,No,No,4.4,998,4344,Casual Dining,Pune,2023
Restaurant_1065,No,No,4.5,1122,661,Fine Dining,Mumbai,2020
Restaurant_1066,Yes,Yes,4.9,2288,4631,Café,Hyderabad,2022
Restaurant_1067,Yes,Yes,4.5,255,1581,Quick Bites,Chennai,2024
Restaurant_1068,No,No,3.7,2168,1345,Quick Bites,Kolkata,2022
Restaurant_1069,Yes,Yes,2.5,4339,3715,Café,Mumbai,2022
Restaurant_1070,No,Yes,2.3,3359,4654,Casual Dining,Chennai,2022
Restaurant_1071,No,No,2.2,2735,392,Fine Dining,Delhi,2019
Restaurant_1072,Yes,Yes,4.0,4087,3734,Fine Dining,Chennai,2019
Restaurant_1073,No,No,4.4,4908,955,Quick Bites,Kolkata,2020
Restaurant_1074,Yes,Yes,3.5,2676,1884,Fine Dining,Chennai,2018
Restaurant_1075,Yes,No,2.2,3209,2725,Café,Bangalore,2022
Restaurant_1076,No,No,3.6,2764,1027,Casual Dining,Kolkata,2023
Restaurant_1077,Yes,Yes,4.8,1427,1089,Café,Pune,2018
Restaurant_1078,No,Yes,3.8,664,4948,Buffet,Delhi,2023
Restaurant_1079,No,No,4.4,2452,2655,Quick Bites,Bangalore,2018
Restaurant_1080,No,No,4.4,120,2533,Fine Dining,Pune,2020
Restaurant_1081,Yes,No,4.8,99,310,Buffet,Chennai,2022
Restaurant_1082,No,Yes,4.3,772,4915,Fine Dining,Kolkata,2022
Restaurant_1083,Yes,Yes,4.2,3182,992,Casual Dining,Delhi,2021
Restaurant_1084,No,Yes,2.7,2189,4883,Casual Dining,Bangalore,2023
Restaurant_1085,No,Yes,2.2,2514,2843,Casual Dining,Pune,2018
Restaurant_1086,No,No,3.6,1474,3614,Fine Dining,Pune,2018
Restaurant_1087,Yes,No,2.4,107,1509,Buffet,Delhi,2025
Restaurant_1088,Yes,No,4.9,302,496,Casual Dining,Hyderabad,2025
Restaurant_1089,No,No,2.9,1849,1829,Buffet,Chennai,2019
Restaurant_1090,No,Yes,4.6,1744,768,Fine Dining,Delhi,2021
Restaurant_1091,Yes,No,3.2,2629,4905,Buffet,Pune,2024
Restaurant_1092,Yes,No,3.0,4757,4311,Fine Dining,Mumbai,2025
Restaurant_1093,Yes,Yes,4.8,2206,271,Fine Dining,Bangalore,2024
Restaurant_1094,No,Yes,3.1,3476,4565,Quick Bites,Delhi,2019
Restaurant_1095,Yes,No,3.2,1916,4582,Fine Dining,Hyderabad,2019
